timestamp,node,val1,val2,is_sos,msg
2026-05-15T08:59:18.631701,E,0.81,0.0,False,Stable
2026-05-15T08:59:18.907892,E,0.78,0.0,False,Stable
2026-05-15T08:59:18.953331,C,0.0,0.0,False,
2026-05-15T08:59:19.104900,E,0.66,0.0,False,Stable
2026-05-15T08:59:19.153753,F,33.01,0.0,False,Stable
2026-05-15T08:59:19.306607,E,0.85,0.0,False,Stable
2026-05-15T08:59:19.444672,C,0.0,0.0,False,
2026-05-15T08:59:19.601328,E,0.8,0.0,False,Stable
2026-05-15T08:59:19.765511,E,0.73,0.0,False,Stable
2026-05-15T08:59:19.919953,C,0.0,0.0,False,
2026-05-15T08:59:19.992635,E,0.77,0.0,False,Stable
2026-05-15T08:59:20.136426,F,36.81,0.0,False,Stable
2026-05-15T08:59:20.208398,E,0.83,0.0,False,Stable
2026-05-15T08:59:20.527531,E,0.89,0.0,False,Stable
2026-05-15T08:59:20.597038,C,0.0,0.0,False,
2026-05-15T08:59:20.728301,E,0.79,0.0,False,Stable
2026-05-15T08:59:20.914250,E,0.73,0.0,False,Stable
2026-05-15T08:59:21.024708,C,0.0,0.0,False,
2026-05-15T08:59:21.201769,E,0.77,0.0,False,Stable
2026-05-15T08:59:21.273453,F,36.81,0.0,False,Stable
2026-05-15T08:59:21.411953,E,0.79,0.0,False,Stable
2026-05-15T08:59:21.544475,C,0.0,0.0,False,
2026-05-15T08:59:21.609263,E,0.77,0.0,False,Stable
2026-05-15T08:59:21.872646,E,0.86,0.0,False,Stable
2026-05-15T08:59:22.050814,C,0.0,0.0,False,
2026-05-15T08:59:22.111693,E,0.81,0.0,False,Stable
2026-05-15T08:59:22.191745,F,37.57,135.0,False,Stable
2026-05-15T08:59:22.327312,E,0.8,0.0,False,Stable
2026-05-15T08:59:22.574497,E,0.83,0.0,False,Stable
2026-05-15T08:59:22.632195,C,0.0,0.0,False,
2026-05-15T08:59:22.762845,E,0.75,0.0,False,Stable
2026-05-15T08:59:23.028689,E,0.77,0.0,False,Stable
2026-05-15T08:59:23.086308,C,1.0,0.0,True,
2026-05-15T08:59:26.205637,E,0.81,0.0,False,Stable
2026-05-15T08:59:26.272823,C,0.0,0.0,False,
2026-05-15T08:59:26.343897,F,38.01,135.0,False,Stable
2026-05-15T08:59:26.410918,E,0.75,0.0,False,Stable
2026-05-15T08:59:26.661981,E,0.78,0.0,False,Stable
2026-05-15T08:59:26.809186,C,0.0,0.0,False,
2026-05-15T08:59:26.880376,E,0.76,0.0,False,Stable
2026-05-15T08:59:27.128891,E,0.82,0.0,False,Stable
2026-05-15T08:59:27.295925,C,0.0,0.0,False,
2026-05-15T08:59:27.363061,E,0.83,0.0,False,Stable
2026-05-15T08:59:27.431162,F,38.22,135.0,False,Stable
2026-05-15T08:59:27.558380,E,0.77,0.0,False,Stable
2026-05-15T08:59:27.775713,E,0.81,0.0,False,Stable
2026-05-15T08:59:27.836277,C,0.0,0.0,False,
2026-05-15T08:59:28.016019,E,0.8,0.0,False,Stable
2026-05-15T08:59:28.269310,E,0.83,0.0,False,Stable
2026-05-15T08:59:28.415287,C,0.0,0.0,False,
2026-05-15T08:59:28.475935,F,38.13,135.0,True,PANIC BUTTON
2026-05-15T08:59:29.436066,F,38.13,135.0,True,PANIC BUTTON
2026-05-15T08:59:32.493329,F,31.46,0.0,False,Stable
2026-05-15T08:59:32.576882,C,0.0,0.0,False,
2026-05-15T08:59:32.643110,E,0.79,0.0,False,Stable
2026-05-15T08:59:32.832311,E,0.83,0.0,False,Stable
2026-05-15T08:59:33.117143,E,0.78,0.0,False,Stable
2026-05-15T08:59:33.181683,C,0.0,0.0,False,
2026-05-15T08:59:33.340428,E,0.8,0.0,False,Stable
2026-05-15T08:59:33.530014,E,0.77,0.0,False,Stable
2026-05-15T08:59:33.599062,F,34.88,0.0,False,Stable
2026-05-15T08:59:33.669974,C,0.0,0.0,False,
2026-05-15T08:59:33.741434,E,0.76,0.0,False,Stable
2026-05-15T08:59:34.036952,E,0.76,0.0,False,Stable
2026-05-15T08:59:34.195704,C,0.0,0.0,False,
2026-05-15T08:59:34.294576,E,0.82,0.0,False,Stable
2026-05-15T08:59:34.442441,E,0.77,0.0,False,Stable
2026-05-15T08:59:34.596888,F,34.88,0.0,False,Stable
2026-05-15T08:59:34.669993,E,0.71,0.0,False,Stable
2026-05-15T08:59:34.734281,C,0.0,0.0,False,
2026-05-15T08:59:34.888090,E,0.78,0.0,False,Stable
2026-05-15T08:59:35.149261,E,0.81,0.0,False,Stable
2026-05-15T08:59:35.226440,C,0.0,0.0,False,
2026-05-15T08:59:35.396785,E,0.76,0.0,False,Stable
2026-05-15T08:59:35.583915,E,0.75,0.0,False,Stable
2026-05-15T08:59:35.661573,F,89.49,0.0,False,Stable
2026-05-15T08:59:35.830687,C,0.0,0.0,False,
2026-05-15T08:59:35.906553,E,0.79,0.0,False,Stable
2026-05-15T08:59:36.083854,E,0.82,0.0,False,Stable
2026-05-15T08:59:36.277799,E,0.88,0.0,False,Stable
2026-05-15T08:59:36.341416,C,0.0,0.0,False,
2026-05-15T08:59:36.498326,E,0.83,0.0,False,Stable
2026-05-15T08:59:36.665012,F,89.49,0.0,False,Stable
2026-05-15T08:59:36.739891,E,0.75,0.0,False,Stable
2026-05-15T08:59:36.828043,C,0.0,0.0,False,
2026-05-15T08:59:36.988752,E,0.87,0.0,False,Stable
2026-05-15T08:59:37.213482,E,0.87,0.0,False,Stable
2026-05-15T08:59:37.392343,C,0.0,0.0,False,
2026-05-15T08:59:37.464885,E,0.83,0.0,False,Stable
2026-05-15T08:59:37.650330,E,0.79,0.0,False,Stable
2026-05-15T08:59:37.737640,F,80.14,64.0,False,Stable
2026-05-15T08:59:37.889072,C,0.0,0.0,False,
2026-05-15T08:59:37.953365,E,0.79,0.0,False,Stable
2026-05-15T08:59:38.097228,E,0.74,0.0,False,Stable
2026-05-15T08:59:38.399099,E,0.82,0.0,False,Stable
2026-05-15T08:59:38.486659,C,0.0,0.0,False,
2026-05-15T08:59:38.676694,F,65.7,64.0,False,Stable
2026-05-15T08:59:38.825378,E,0.75,0.0,False,Stable
2026-05-15T08:59:38.906234,C,0.0,0.0,False,
2026-05-15T08:59:39.045755,E,0.79,0.0,False,Stable
2026-05-15T08:59:39.285418,E,0.77,0.0,False,Stable
2026-05-15T08:59:39.433244,C,0.0,0.0,False,
2026-05-15T08:59:39.492627,E,0.75,0.0,False,Stable
2026-05-15T08:59:39.679658,E,0.73,0.0,False,Stable
2026-05-15T08:59:39.737407,F,65.7,64.0,False,Stable
2026-05-15T08:59:39.924979,E,0.75,0.0,False,Stable
2026-05-15T08:59:39.982056,C,0.0,0.0,False,
2026-05-15T08:59:40.146172,E,0.78,0.0,False,Stable
2026-05-15T08:59:40.403718,E,0.83,0.0,False,Stable
2026-05-15T08:59:40.479581,C,0.0,0.0,False,
2026-05-15T08:59:40.609144,E,0.75,0.0,False,Stable
2026-05-15T08:59:40.752192,F,0.0,0.0,False,Stable
2026-05-15T08:59:40.831023,E,0.8,0.0,False,Stable
2026-05-15T08:59:40.996255,C,0.0,0.0,False,
2026-05-15T08:59:41.053767,E,0.82,0.0,False,Stable
2026-05-15T08:59:41.309863,E,0.86,0.0,False,Stable
2026-05-15T08:59:41.557477,E,0.79,0.0,False,Stable
2026-05-15T08:59:41.614382,C,0.0,0.0,False,
2026-05-15T08:59:41.763789,E,0.82,0.0,False,Stable
2026-05-15T08:59:41.820429,F,76.71,0.0,False,Stable
2026-05-15T08:59:41.990463,E,0.78,0.0,False,Stable
2026-05-15T08:59:42.074998,C,0.0,0.0,False,
2026-05-15T08:59:42.226101,E,0.85,0.0,False,Stable
2026-05-15T08:59:42.465317,E,0.78,0.0,False,Stable
2026-05-15T08:59:42.592431,C,0.0,0.0,False,
2026-05-15T08:59:42.672003,E,0.77,0.0,False,Stable
2026-05-15T08:59:42.807617,F,84.13,94.0,False,Stable
2026-05-15T08:59:42.888079,E,0.78,0.0,False,Stable
2026-05-15T08:59:43.142223,C,0.0,0.0,False,
2026-05-15T08:59:43.202894,E,0.71,0.0,False,Stable
2026-05-15T08:59:43.348235,E,0.78,0.0,False,Stable
2026-05-15T08:59:43.593346,E,0.82,0.0,False,Stable
2026-05-15T08:59:43.651788,C,0.0,0.0,False,
2026-05-15T08:59:43.814307,F,63.72,94.0,False,Stable
2026-05-15T08:59:43.884929,E,0.78,0.0,False,Stable
2026-05-15T08:59:44.030429,E,0.84,0.0,False,Stable
2026-05-15T08:59:44.174261,C,0.0,0.0,False,
2026-05-15T08:59:44.323556,E,0.79,0.0,False,Stable
2026-05-15T08:59:44.497592,E,0.8,0.0,False,Stable
2026-05-15T08:59:44.737650,C,0.0,0.0,False,
2026-05-15T08:59:44.801366,E,0.81,0.0,False,Stable
2026-05-15T08:59:44.860180,F,155.04,0.0,True,CRITICAL BPM
2026-05-15T08:59:45.906805,F,149.56,200.0,True,CRITICAL BPM
2026-05-15T08:59:48.958313,C,0.0,0.0,False,
2026-05-15T08:59:49.054945,F,39.82,94.0,False,Stable
2026-05-15T08:59:49.131038,E,0.91,0.0,False,Stable
2026-05-15T08:59:49.315106,E,0.8,0.0,False,Stable
2026-05-15T08:59:49.467586,C,0.0,0.0,False,
2026-05-15T08:59:49.542928,E,0.81,0.0,False,Stable
2026-05-15T08:59:49.796074,E,0.74,0.0,False,Stable
2026-05-15T08:59:49.971575,C,0.0,0.0,False,
2026-05-15T08:59:50.039582,F,39.82,94.0,False,Stable
2026-05-15T08:59:50.100387,E,0.75,0.0,False,Stable
2026-05-15T08:59:50.244524,E,0.82,0.0,False,Stable
2026-05-15T08:59:50.496948,E,0.72,0.0,False,Stable
2026-05-15T08:59:50.559597,C,0.0,0.0,False,
2026-05-15T08:59:50.709428,E,2.46,0.0,False,Stable
2026-05-15T08:59:50.896729,E,0.8,0.0,False,Stable
2026-05-15T08:59:51.057601,F,0.0,0.0,False,Stable
2026-05-15T08:59:51.117955,C,0.0,0.0,False,
2026-05-15T08:59:51.179845,E,2.63,0.0,True,LANDSLIDE DETECTED
2026-05-15T08:59:52.781295,E,2.55,0.0,True,LANDSLIDE DETECTED
2026-05-15T08:59:55.797459,C,0.0,0.0,False,
2026-05-15T08:59:55.988504,E,0.86,0.0,False,Stable
2026-05-15T08:59:56.210926,F,37.39,135.0,False,Stable
2026-05-15T08:59:56.279474,E,0.79,0.0,False,Stable
2026-05-15T08:59:56.338749,C,0.0,0.0,False,
2026-05-15T08:59:56.398009,E,0.76,0.0,False,Stable
2026-05-15T08:59:56.659221,E,0.75,0.0,False,Stable
2026-05-15T08:59:56.838737,C,0.0,0.0,False,
2026-05-15T08:59:56.897680,E,0.76,0.0,False,Stable
2026-05-15T08:59:57.102823,E,0.87,0.0,False,Stable
2026-05-15T08:59:57.245263,F,0.0,0.0,False,Stable
2026-05-15T08:59:57.376359,E,0.76,0.0,False,Stable
2026-05-15T08:59:57.435876,C,0.0,0.0,False,
2026-05-15T08:59:57.566779,E,0.76,0.0,False,Stable
2026-05-15T08:59:57.795086,E,0.83,0.0,False,Stable
2026-05-15T08:59:57.889478,C,0.0,0.0,False,
2026-05-15T08:59:58.058039,E,0.77,0.0,False,Stable
2026-05-15T08:59:58.225686,F,32.05,0.0,False,Stable
2026-05-15T08:59:58.297268,E,0.77,0.0,False,Stable
2026-05-15T08:59:58.458740,C,0.0,0.0,False,
2026-05-15T08:59:58.528118,E,0.69,0.0,False,Stable
2026-05-15T08:59:58.713751,E,0.7,0.0,False,Stable
2026-05-15T08:59:59.000642,E,0.77,0.0,False,Stable
2026-05-15T08:59:59.089771,C,0.0,0.0,False,
2026-05-15T08:59:59.192793,E,0.75,0.0,False,Stable
2026-05-15T08:59:59.276904,F,32.05,0.0,False,Stable
2026-05-15T08:59:59.524022,E,0.76,0.0,False,Stable
2026-05-15T08:59:59.588567,C,0.0,0.0,False,
2026-05-15T08:59:59.654186,E,0.77,0.0,False,Stable
2026-05-15T08:59:59.835211,E,0.85,0.0,False,Stable
2026-05-15T08:59:59.988680,C,0.0,0.0,False,
2026-05-15T09:00:00.074048,E,0.79,0.0,False,Stable
2026-05-15T09:00:00.315177,F,35.8,0.0,False,Stable
2026-05-15T09:00:00.374812,E,0.77,0.0,False,Stable
2026-05-15T09:00:00.534486,C,0.0,0.0,False,
2026-05-15T09:00:00.592235,E,0.78,0.0,False,Stable
2026-05-15T09:00:00.759085,E,0.75,0.0,False,Stable
2026-05-15T09:00:01.019301,E,0.86,0.0,False,Stable
2026-05-15T09:00:01.078939,C,0.0,0.0,False,
2026-05-15T09:00:01.208474,E,0.79,0.0,False,Stable
2026-05-15T09:00:01.352178,F,37.01,135.0,False,Stable
2026-05-15T09:00:01.430933,E,0.58,0.0,False,Stable
2026-05-15T09:00:01.574220,C,0.0,0.0,False,
2026-05-15T09:00:01.720940,E,0.78,0.0,False,Stable
2026-05-15T09:00:01.892267,E,0.8,0.0,False,Stable
2026-05-15T09:00:02.138676,C,0.0,0.0,False,
2026-05-15T09:00:02.204993,E,0.79,0.0,False,Stable
2026-05-15T09:00:02.340985,F,37.01,135.0,False,Stable
2026-05-15T09:00:02.401161,E,0.77,0.0,False,Stable
2026-05-15T09:00:02.643791,E,0.85,0.0,False,Stable
2026-05-15T09:00:02.701427,C,0.0,0.0,False,
2026-05-15T09:00:02.840178,E,0.72,0.0,False,Stable
2026-05-15T09:00:03.079043,E,0.73,0.0,False,Stable
2026-05-15T09:00:03.157310,C,0.0,0.0,False,
2026-05-15T09:00:03.300410,E,0.75,0.0,False,Stable
2026-05-15T09:00:03.381015,F,37.81,135.0,False,Stable
2026-05-15T09:00:03.526331,E,0.84,0.0,False,Stable
2026-05-15T09:00:03.689728,C,0.0,0.0,False,
2026-05-15T09:00:03.743480,E,0.77,0.0,False,Stable
2026-05-15T09:00:04.001010,E,0.77,0.0,False,Stable
2026-05-15T09:00:04.211199,E,0.8,0.0,False,Stable
2026-05-15T09:00:04.270643,C,0.0,0.0,False,
2026-05-15T09:00:04.438003,F,38.12,135.0,False,Stable
2026-05-15T09:00:04.503692,E,0.75,0.0,False,Stable
2026-05-15T09:00:04.645144,E,0.68,0.0,False,Stable
2026-05-15T09:00:04.792495,C,0.0,0.0,False,
2026-05-15T09:00:04.893033,E,0.78,0.0,False,Stable
2026-05-15T09:00:05.153428,E,0.71,0.0,False,Stable
2026-05-15T09:00:05.302251,C,0.0,0.0,False,
2026-05-15T09:00:05.373575,E,0.8,0.0,False,Stable
2026-05-15T09:00:05.446826,F,38.12,135.0,False,Stable
2026-05-15T09:00:05.601138,E,0.79,0.0,False,Stable
2026-05-15T09:00:05.769435,C,0.0,0.0,False,
2026-05-15T09:00:05.825394,E,0.79,0.0,False,Stable
2026-05-15T09:00:06.030846,E,0.73,0.0,False,Stable
2026-05-15T09:00:06.300914,E,0.76,0.0,False,Stable
2026-05-15T09:00:06.364251,C,0.0,0.0,False,
2026-05-15T09:00:06.506876,F,38.41,135.0,False,Stable
2026-05-15T09:00:06.568526,E,0.78,0.0,False,Stable
2026-05-15T09:00:06.714814,E,0.59,0.0,False,Stable
2026-05-15T09:00:06.865848,C,0.0,0.0,False,
2026-05-15T09:00:07.022551,E,0.77,0.0,False,Stable
2026-05-15T09:00:07.180032,E,0.76,0.0,False,Stable
2026-05-15T09:00:07.380032,C,0.0,0.0,False,
2026-05-15T09:00:07.454796,E,0.75,0.0,False,Stable
2026-05-15T09:00:07.512107,F,39.1,135.0,False,Stable
2026-05-15T09:00:07.678815,E,0.88,0.0,False,Stable
2026-05-15T09:00:07.850648,E,0.74,0.0,False,Stable
2026-05-15T09:00:07.905812,C,0.0,0.0,False,
2026-05-15T09:00:08.102237,E,0.85,0.0,False,Stable
2026-05-15T09:00:08.312076,E,0.55,0.0,False,Stable
2026-05-15T09:00:08.456213,C,0.0,0.0,False,
2026-05-15T09:00:08.512087,F,39.1,135.0,False,Stable
2026-05-15T09:00:08.562869,E,0.76,0.0,False,Stable
2026-05-15T09:00:08.778168,E,0.8,0.0,False,Stable
2026-05-15T09:00:08.941164,C,0.0,0.0,False,
2026-05-15T09:00:08.988959,E,0.8,0.0,False,Stable
2026-05-15T09:00:09.256634,E,0.78,0.0,False,Stable
2026-05-15T09:00:09.540832,C,0.0,0.0,False,
2026-05-15T09:00:09.627730,F,38.81,135.0,False,Stable
2026-05-15T09:00:09.741416,E,0.78,0.0,False,Stable
2026-05-15T09:00:09.930197,E,0.81,0.0,False,Stable
2026-05-15T09:00:10.052150,C,0.0,0.0,False,
2026-05-15T09:01:10.071347,C,1.0,0.0,True,
2026-05-15T09:01:10.586676,C,1.0,0.0,True,
2026-05-15T09:01:11.223392,C,1.0,0.0,True,
2026-05-15T09:01:11.682391,C,1.0,0.0,True,
2026-05-15T09:01:12.709531,C,1.0,0.0,True,
2026-05-15T09:01:15.868809,E,0.72,0.0,False,Stable
2026-05-15T09:01:15.910418,C,0.0,0.0,False,
2026-05-15T09:01:16.134848,E,0.8,0.0,False,Stable
2026-05-15T09:01:16.364762,E,0.78,0.0,False,Stable
2026-05-15T09:01:16.403017,C,0.0,0.0,False,
2026-05-15T09:01:16.442519,F,33.01,13.0,False,Stable
2026-05-15T09:01:16.555127,E,0.72,0.0,False,Stable
2026-05-15T09:01:16.793809,E,0.83,0.0,False,Stable
2026-05-15T09:01:16.923099,C,1.0,0.0,True,
2026-05-15T09:01:19.994897,E,0.81,0.0,False,Stable
2026-05-15T09:01:20.134191,C,0.0,0.0,False,
2026-05-15T09:01:20.261602,E,0.76,0.0,False,Stable
2026-05-15T09:01:20.449290,E,0.77,0.0,False,Stable
2026-05-15T09:01:20.582637,F,33.97,13.0,False,Stable
2026-05-15T09:01:20.634303,C,0.0,0.0,False,
2026-05-15T09:01:20.682609,E,0.8,0.0,False,Stable
2026-05-15T09:01:20.924688,E,0.76,0.0,False,Stable
2026-05-15T09:01:21.166445,E,0.82,0.0,False,Stable
2026-05-15T09:01:21.222562,C,0.0,0.0,False,
2026-05-15T09:01:21.361157,E,0.73,0.0,False,Stable
2026-05-15T09:01:21.594805,F,33.97,13.0,False,Stable
2026-05-15T09:01:21.646034,E,0.79,0.0,False,Stable
2026-05-15T09:01:21.706348,C,0.0,0.0,False,
2026-05-15T09:01:21.827815,E,0.8,0.0,False,Stable
2026-05-15T09:01:22.057575,E,0.73,0.0,False,Stable
2026-05-15T09:01:22.188607,C,1.0,0.0,True,
2026-05-15T09:01:25.243727,E,0.82,0.0,False,Stable
2026-05-15T09:01:25.370915,C,0.0,0.0,False,
2026-05-15T09:01:25.504066,E,0.8,0.0,False,Stable
2026-05-15T09:01:25.702291,F,0.0,0.0,False,Stable
2026-05-15T09:01:25.756227,E,0.79,0.0,False,Stable
2026-05-15T09:01:25.898287,C,0.0,0.0,False,
2026-05-15T09:01:25.950567,E,0.77,0.0,False,Stable
2026-05-15T09:01:26.200459,E,0.82,0.0,False,Stable
2026-05-15T09:01:26.445923,E,0.79,0.0,False,Stable
2026-05-15T09:01:26.503294,C,0.0,0.0,False,
2026-05-15T09:01:26.655301,E,0.72,0.0,False,Stable
2026-05-15T09:01:26.787985,F,0.0,0.0,False,Stable
2026-05-15T09:01:26.914719,E,0.82,0.0,False,Stable
2026-05-15T09:01:26.964615,C,0.0,0.0,False,
2026-05-15T09:01:27.103336,E,0.75,0.0,False,Stable
2026-05-15T09:01:27.352996,E,0.8,0.0,False,Stable
2026-05-15T09:01:27.490017,C,0.0,0.0,False,
2026-05-15T09:01:27.555811,E,0.75,0.0,False,Stable
2026-05-15T09:01:27.798327,F,27.62,0.0,False,Stable
2026-05-15T09:01:27.851986,E,0.75,0.0,False,Stable
2026-05-15T09:01:27.988726,C,0.0,0.0,False,
2026-05-15T09:01:28.046800,E,0.79,0.0,False,Stable
2026-05-15T09:01:28.246315,E,0.76,0.0,False,Stable
2026-05-15T09:01:28.478169,E,0.77,0.0,False,Stable
2026-05-15T09:01:28.528172,C,0.0,0.0,False,
2026-05-15T09:01:28.696575,E,0.85,0.0,False,Stable
2026-05-15T09:01:28.785723,F,27.62,0.0,False,Stable
2026-05-15T09:01:28.925068,E,0.71,0.0,False,Stable
2026-05-15T09:01:29.045931,C,0.0,0.0,False,
2026-05-15T09:01:29.199004,E,0.78,0.0,False,Stable
2026-05-15T09:01:29.368743,E,0.74,0.0,False,Stable
2026-05-15T09:01:29.628353,C,0.0,0.0,False,
2026-05-15T09:01:29.700569,E,0.79,0.0,False,Stable
2026-05-15T09:01:29.847833,F,30.53,0.0,False,Stable
2026-05-15T09:01:29.901285,E,0.75,0.0,False,Stable
2026-05-15T09:01:30.061247,E,0.76,0.0,False,Stable
2026-05-15T09:01:30.110579,C,0.0,0.0,False,
2026-05-15T09:01:30.302978,E,0.74,0.0,False,Stable
2026-05-15T09:01:30.537417,E,0.81,0.0,False,Stable
2026-05-15T09:01:30.665235,C,0.0,0.0,False,
2026-05-15T09:01:30.807883,E,0.81,0.0,False,Stable
2026-05-15T09:01:30.882835,F,31.9,13.0,False,Stable
2026-05-15T09:01:31.009144,E,0.77,0.0,False,Stable
2026-05-15T09:01:31.145745,C,0.0,0.0,False,
2026-05-15T09:01:31.200514,E,0.78,0.0,False,Stable
2026-05-15T09:01:31.448191,E,0.8,0.0,False,Stable
2026-05-15T09:01:31.681145,E,0.76,0.0,False,Stable
2026-05-15T09:01:31.738104,C,0.0,0.0,False,
2026-05-15T09:01:31.894840,F,31.9,13.0,False,Stable
2026-05-15T09:01:31.950242,E,0.79,0.0,False,Stable
2026-05-15T09:01:32.113037,E,0.8,0.0,False,Stable
2026-05-15T09:01:32.246155,C,0.0,0.0,False,
2026-05-15T09:01:32.394568,E,0.71,0.0,False,Stable
2026-05-15T09:01:32.636563,E,0.82,0.0,False,Stable
2026-05-15T09:01:32.760988,C,1.0,0.0,True,
2026-05-15T09:01:35.810003,E,0.78,0.0,False,Stable
2026-05-15T09:01:35.948019,C,0.0,0.0,False,
2026-05-15T09:01:36.003879,F,0.0,0.0,False,Stable
2026-05-15T09:01:36.058072,E,0.79,0.0,False,Stable
2026-05-15T09:01:36.299809,E,0.77,0.0,False,Stable
2026-05-15T09:01:36.431945,C,0.0,0.0,False,
2026-05-15T09:01:36.486914,E,0.78,0.0,False,Stable
2026-05-15T09:01:36.735982,E,0.8,0.0,False,Stable
2026-05-15T09:01:36.947370,E,0.77,0.0,False,Stable
2026-05-15T09:01:37.010415,C,0.0,0.0,False,
2026-05-15T09:01:37.076784,F,26.87,0.0,False,Stable
2026-05-15T09:01:37.162352,E,0.8,0.0,False,Stable
2026-05-15T09:01:37.424659,E,0.77,0.0,False,Stable
2026-05-15T09:01:37.503014,C,1.0,0.0,True,
2026-05-15T09:01:40.596324,E,0.78,0.0,False,Stable
2026-05-15T09:01:40.665802,C,0.0,0.0,False,
2026-05-15T09:01:41.077951,E,0.78,0.0,False,Stable
2026-05-15T09:01:41.140776,F,30.49,13.0,False,Stable
2026-05-15T09:01:41.201669,C,0.0,0.0,False,
2026-05-15T09:01:41.276736,E,0.76,0.0,False,Stable
2026-05-15T09:01:41.512325,E,0.77,0.0,False,Stable
2026-05-15T09:01:41.689029,C,0.0,0.0,False,
2026-05-15T09:01:41.978306,E,0.75,0.0,False,Stable
2026-05-15T09:01:42.171427,F,30.51,13.0,False,Stable
2026-05-15T09:01:42.241916,E,0.81,0.0,False,Stable
2026-05-15T09:01:42.304123,C,0.0,0.0,False,
2026-05-15T09:01:42.442622,E,0.8,0.0,False,Stable
2026-05-15T09:01:42.690604,E,0.7,0.0,False,Stable
2026-05-15T09:01:42.749991,C,1.0,0.0,True,
2026-05-15T09:01:44.318619,C,1.0,0.0,True,
2026-05-15T09:01:47.460075,E,0.73,0.0,False,Stable
2026-05-15T09:01:47.516484,C,1.0,0.0,True,
2026-05-15T09:01:48.016899,C,1.0,0.0,True,
2026-05-15T09:01:51.173763,E,0.79,0.0,False,Stable
2026-05-15T09:01:51.228206,C,0.0,0.0,False,
2026-05-15T09:01:51.347418,E,0.82,0.0,False,Stable
2026-05-15T09:01:51.477165,F,31.13,135.0,False,Stable
2026-05-15T09:01:51.611255,E,0.84,0.0,False,Stable
2026-05-15T09:01:51.735161,C,0.0,0.0,False,
2026-05-15T09:01:51.864470,E,0.76,0.0,False,Stable
2026-05-15T09:01:52.046321,E,0.78,0.0,False,Stable
2026-05-15T09:01:52.297384,C,0.0,0.0,False,
2026-05-15T09:01:52.364508,E,0.74,0.0,False,Stable
2026-05-15T09:01:52.501354,F,30.48,135.0,False,Stable
2026-05-15T09:01:52.559613,E,0.84,0.0,False,Stable
2026-05-15T09:01:52.744812,E,0.77,0.0,False,Stable
2026-05-15T09:01:52.801246,C,1.0,0.0,True,
2026-05-15T09:01:55.904224,C,0.0,0.0,False,
2026-05-15T09:01:55.957297,E,0.82,0.0,False,Stable
2026-05-15T09:01:56.194950,E,0.78,0.0,False,Stable
2026-05-15T09:01:56.428480,E,0.75,0.0,False,Stable
2026-05-15T09:01:56.477962,C,0.0,0.0,False,
2026-05-15T09:01:56.593615,F,30.34,200.0,False,Stable
2026-05-15T09:01:56.643237,E,0.75,0.0,False,Stable
2026-05-15T09:01:56.841107,E,0.77,0.0,False,Stable
2026-05-15T09:01:56.966697,C,0.0,0.0,False,
2026-05-15T09:01:57.093838,E,0.75,0.0,False,Stable
2026-05-15T09:01:57.345194,E,0.77,0.0,False,Stable
